,ï»¿ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Customer_rating_range,Customer_loyalty,Discount_%_range
6306,6307,D,Flight,5,3,221,5,low,F,2,1630,1,Rating 1 - 3,Loyal,(0% - 20%)
6307,6308,F,Flight,5,3,247,5,low,M,10,1699,1,Rating 1 - 3,Loyal,(0% - 20%)
6308,6309,A,Flight,7,5,260,4,low,F,3,1930,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6309,6310,B,Flight,5,5,251,6,medium,M,4,1077,0,Rating 4 - 5,Loyal,(0% - 20%)
6310,6311,C,Flight,5,2,227,5,medium,M,9,1917,0,Rating 1 - 3,Loyal,(0% - 20%)
6311,6312,F,Flight,6,5,269,4,low,M,9,1826,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6312,6313,D,Flight,6,2,161,4,low,M,10,1683,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6313,6314,F,Flight,4,4,256,5,low,M,9,1622,1,Rating 4 - 5,Loyal,(0% - 20%)
6314,6315,A,Flight,5,1,303,5,medium,F,9,1203,0,Rating 1 - 3,Loyal,(0% - 20%)
6315,6316,B,Flight,5,3,257,5,medium,F,7,1565,1,Rating 1 - 3,Loyal,(0% - 20%)
6316,6317,C,Flight,7,3,310,4,medium,F,8,1497,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6317,6318,F,Flight,5,3,238,5,medium,M,2,1150,1,Rating 1 - 3,Loyal,(0% - 20%)
6318,6319,D,Flight,6,3,191,6,medium,F,2,4471,0,Rating 1 - 3,Loyal,(0% - 20%)
6319,6320,F,Ship,4,3,252,3,medium,F,7,4852,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6320,6321,A,Ship,5,5,228,3,medium,F,8,4731,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6321,6322,B,Ship,4,3,208,2,medium,F,4,4767,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6322,6323,C,Ship,3,3,176,3,low,F,1,5168,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6323,6324,F,Ship,3,1,233,3,low,F,7,4874,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6324,6325,D,Ship,5,5,104,4,low,M,2,5235,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6325,6326,F,Ship,3,4,237,3,low,M,1,5980,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6326,6327,A,Ship,2,5,252,3,medium,M,7,5281,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6327,6328,B,Ship,5,2,135,3,medium,M,9,5173,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6328,6329,C,Ship,5,5,137,2,low,M,8,5111,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6329,6330,F,Ship,4,3,228,3,medium,F,1,5129,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6330,6331,D,Ship,4,3,236,4,medium,M,1,5783,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6331,6332,F,Ship,3,4,239,4,medium,F,8,4537,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6332,6333,A,Ship,2,2,199,3,low,M,1,4697,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6333,6334,B,Ship,3,4,269,2,medium,M,2,4177,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6334,6335,C,Ship,2,2,226,3,low,M,5,5875,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6335,6336,F,Ship,3,1,264,3,low,F,5,5043,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6336,6337,D,Ship,5,4,264,3,medium,M,10,4025,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6337,6338,F,Ship,4,3,186,3,low,M,2,4437,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6338,6339,A,Ship,3,5,154,3,high,F,2,4219,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6339,6340,B,Ship,3,1,239,2,medium,F,2,5757,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6340,6341,C,Ship,3,5,139,2,low,F,7,4449,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6341,6342,F,Ship,5,4,138,2,medium,F,8,5885,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6342,6343,D,Ship,3,1,286,4,medium,M,4,5106,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6343,6344,F,Ship,4,3,275,5,low,M,2,4622,1,Rating 1 - 3,Loyal,(0% - 20%)
6344,6345,A,Ship,4,5,195,2,low,M,2,4008,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6345,6346,B,Ship,3,4,267,3,high,M,8,5337,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6346,6347,C,Ship,4,3,223,3,medium,F,7,5935,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6347,6348,F,Ship,4,4,198,2,low,M,6,5520,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6348,6349,D,Ship,6,5,250,2,low,F,7,4724,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6349,6350,F,Ship,3,3,237,4,low,F,8,5761,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6350,6351,A,Ship,5,4,193,3,medium,M,4,5873,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6351,6352,B,Ship,5,2,216,4,medium,F,9,5804,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6352,6353,C,Ship,3,2,253,2,medium,F,2,4567,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6353,6354,F,Ship,3,1,132,3,low,F,2,4785,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6354,6355,D,Ship,5,4,140,4,low,M,3,4018,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6355,6356,F,Ship,2,4,114,4,low,M,9,4452,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6356,6357,A,Ship,3,5,238,6,medium,M,8,5620,0,Rating 4 - 5,Loyal,(0% - 20%)
6357,6358,B,Ship,3,1,210,2,low,M,9,5932,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6358,6359,C,Ship,4,4,272,4,medium,M,4,4363,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6359,6360,F,Ship,4,5,184,3,medium,F,9,5594,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6360,6361,D,Ship,4,1,168,2,low,M,3,4665,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6361,6362,F,Ship,4,2,231,5,low,M,7,4718,0,Rating 1 - 3,Loyal,(0% - 20%)
6362,6363,A,Ship,4,1,143,2,medium,F,5,4057,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6363,6364,B,Ship,4,2,182,3,medium,M,9,5735,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6364,6365,C,Ship,2,4,221,3,low,F,3,4076,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6365,6366,F,Ship,6,1,225,6,low,M,8,5714,1,Rating 1 - 3,Loyal,(0% - 20%)
6366,6367,D,Ship,3,5,227,3,high,M,9,4892,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6367,6368,F,Ship,3,1,266,3,low,M,5,5154,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6368,6369,A,Ship,4,2,247,4,high,F,9,4588,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6369,6370,B,Ship,3,2,154,3,medium,M,1,5322,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6370,6371,C,Ship,5,3,179,3,low,F,3,4131,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6371,6372,F,Ship,3,3,249,2,medium,M,9,4034,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6372,6373,D,Ship,3,5,156,4,low,M,5,4661,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6373,6374,F,Ship,3,5,206,3,low,F,6,4620,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6374,6375,A,Ship,4,1,245,3,medium,F,5,4173,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6375,6376,B,Ship,4,5,197,2,low,M,3,4379,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6376,6377,C,Ship,3,4,188,4,medium,M,5,5216,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6377,6378,F,Ship,3,3,237,2,low,F,2,4263,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6378,6379,D,Ship,4,4,174,2,medium,F,2,5892,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6379,6380,F,Ship,5,3,266,3,low,M,4,4969,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6380,6381,A,Ship,3,3,151,3,low,M,7,4611,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6381,6382,B,Ship,4,3,271,2,medium,M,9,4967,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6382,6383,C,Ship,4,1,214,2,low,F,10,4447,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6383,6384,F,Ship,6,5,261,5,low,M,1,5442,0,Rating 4 - 5,Loyal,(0% - 20%)
6384,6385,D,Ship,3,1,166,2,high,F,6,5905,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6385,6386,F,Ship,3,4,269,2,low,F,8,5294,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6386,6387,A,Ship,3,2,167,3,medium,M,5,5995,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6387,6388,B,Ship,4,1,200,2,medium,F,5,5249,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6388,6389,C,Ship,4,4,159,3,low,F,1,4194,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6389,6390,F,Ship,4,2,197,2,low,F,1,4977,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6390,6391,D,Ship,4,5,219,2,high,M,4,4069,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6391,6392,F,Ship,3,2,239,3,low,F,10,4486,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6392,6393,A,Ship,3,1,146,2,medium,F,8,5375,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6393,6394,B,Ship,5,1,173,2,low,F,4,4242,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6394,6395,C,Ship,4,3,220,3,low,F,6,4894,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6395,6396,F,Ship,3,5,185,3,medium,M,5,4317,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6396,6397,D,Ship,4,2,170,2,medium,M,5,4996,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6397,6398,F,Ship,4,3,250,3,high,F,4,5272,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6398,6399,A,Ship,3,4,145,3,low,F,7,4079,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6399,6400,B,Ship,3,2,211,4,high,M,1,5831,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6400,6401,C,Ship,5,5,249,3,low,M,1,4274,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6401,6402,F,Ship,3,3,237,2,medium,M,8,5516,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6402,6403,D,Ship,4,5,144,2,medium,M,8,5478,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6403,6404,F,Ship,4,4,171,3,low,M,6,4343,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6404,6405,A,Ship,3,1,203,3,medium,F,4,4965,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6405,6406,B,Ship,5,1,137,4,high,F,1,4042,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6406,6407,C,Ship,4,2,212,3,medium,M,3,5427,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6407,6408,F,Ship,3,3,209,3,high,F,2,4036,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6408,6409,D,Ship,3,4,223,3,low,F,7,5336,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6409,6410,F,Ship,3,2,164,2,medium,F,7,4150,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6410,6411,A,Ship,3,3,220,3,high,F,6,5269,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6411,6412,B,Ship,3,4,216,3,medium,M,3,5651,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6412,6413,C,Road,3,2,215,2,medium,M,7,5988,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6413,6414,F,Road,4,2,146,3,low,F,4,5659,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6414,6415,D,Road,5,2,168,2,low,F,10,5225,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6415,6416,F,Road,4,4,218,6,medium,M,8,5101,1,Rating 4 - 5,Loyal,(0% - 20%)
6416,6417,A,Road,4,3,143,4,medium,F,2,4919,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6417,6418,B,Road,3,1,233,3,medium,M,7,5331,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6418,6419,C,Road,4,1,195,3,low,M,2,4418,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6419,6420,F,Road,4,2,206,2,medium,M,5,4635,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6420,6421,D,Road,4,5,181,3,medium,M,1,5310,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6421,6422,F,Road,4,2,150,4,low,F,1,5922,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6422,6423,A,Road,3,5,258,4,low,F,3,4212,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6423,6424,B,Road,4,3,149,4,medium,M,1,4678,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6424,6425,C,Road,5,1,163,3,low,M,4,4200,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6425,6426,F,Road,3,3,259,2,high,M,8,4481,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6426,6427,D,Road,5,1,187,2,low,F,7,4792,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6427,6428,F,Road,3,5,172,3,medium,M,1,5024,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6428,6429,A,Road,3,5,139,2,low,M,2,5839,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6429,6430,B,Road,5,1,203,3,low,F,2,4162,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6430,6431,C,Road,3,3,150,4,medium,F,1,4662,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6431,6432,F,Road,3,1,201,6,medium,M,10,5077,1,Rating 1 - 3,Loyal,(0% - 20%)
6432,6433,D,Road,3,4,194,2,medium,M,7,5553,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6433,6434,F,Road,3,4,159,3,high,M,4,4756,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6434,6435,A,Flight,4,2,238,2,medium,F,9,4937,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6435,6436,B,Flight,3,5,189,2,low,M,8,4567,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6436,6437,C,Flight,2,1,173,2,high,M,1,4135,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6437,6438,F,Flight,4,1,171,4,medium,M,2,5082,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6438,6439,D,Flight,5,3,154,2,low,M,3,5440,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6439,6440,F,Flight,4,1,173,3,low,F,4,4634,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6440,6441,A,Flight,3,4,186,6,low,F,8,4134,0,Rating 4 - 5,Loyal,(0% - 20%)
6441,6442,B,Flight,4,1,224,3,low,M,9,5546,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6442,6443,C,Flight,4,3,186,3,medium,F,9,5131,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6443,6444,F,Flight,4,4,196,3,low,M,5,5514,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6444,6445,D,Flight,2,2,149,3,low,F,4,4819,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6445,6446,F,Flight,4,3,224,2,medium,M,8,5961,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6446,6447,A,Flight,3,1,154,2,low,F,10,5594,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6447,6448,B,Flight,3,3,170,4,low,M,3,4049,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6448,6449,C,Flight,3,4,150,2,low,F,6,5987,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6449,6450,F,Flight,5,2,240,3,low,M,7,4744,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6450,6451,D,Flight,3,3,139,2,medium,F,4,5958,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6451,6452,F,Flight,3,3,251,3,medium,M,2,5972,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6452,6453,A,Flight,4,4,237,3,medium,M,4,4747,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6453,6454,B,Flight,3,2,227,3,low,F,4,4450,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6454,6455,C,Flight,5,5,131,5,low,F,1,5299,1,Rating 4 - 5,Loyal,(0% - 20%)
6455,6456,F,Flight,5,2,161,3,low,M,8,5804,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6456,6457,D,Ship,3,5,195,3,medium,F,9,4224,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6457,6458,F,Ship,2,3,266,2,low,M,1,5356,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6458,6459,A,Ship,3,2,198,2,low,M,9,4250,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6459,6460,B,Ship,4,3,200,4,low,F,10,4291,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6460,6461,C,Ship,6,1,196,4,medium,F,2,5844,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6461,6462,F,Ship,2,1,285,5,low,M,4,5759,0,Rating 1 - 3,Loyal,(0% - 20%)
6462,6463,D,Ship,4,2,265,2,low,M,2,5649,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6463,6464,F,Ship,3,2,131,5,low,F,8,5084,0,Rating 1 - 3,Loyal,(0% - 20%)
6464,6465,A,Ship,5,4,216,3,medium,F,2,5404,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6465,6466,B,Ship,4,1,253,4,low,F,1,5621,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6466,6467,C,Ship,5,3,230,4,medium,M,4,5278,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6467,6468,F,Ship,4,1,173,4,medium,F,1,4684,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6468,6469,D,Ship,3,5,206,2,low,F,4,4080,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6469,6470,F,Ship,5,3,189,5,low,M,7,4869,0,Rating 1 - 3,Loyal,(0% - 20%)
6470,6471,A,Ship,3,5,270,3,high,M,1,4078,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6471,6472,B,Ship,4,4,266,3,low,M,3,5531,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6472,6473,C,Ship,3,5,270,3,medium,M,7,5477,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6473,6474,F,Ship,3,4,216,8,medium,F,8,4616,0,Rating 4 - 5,Loyal,(0% - 20%)
6474,6475,D,Ship,3,1,147,8,medium,M,6,4575,0,Rating 1 - 3,Loyal,(0% - 20%)
6475,6476,F,Ship,3,2,270,6,medium,F,10,4725,1,Rating 1 - 3,Loyal,(0% - 20%)
6476,6477,A,Ship,3,2,261,8,low,F,3,5171,0,Rating 1 - 3,Loyal,(0% - 20%)
6477,6478,B,Ship,3,3,261,8,medium,M,3,4007,1,Rating 1 - 3,Loyal,(0% - 20%)
6478,6479,C,Ship,4,2,177,6,low,F,3,4392,1,Rating 1 - 3,Loyal,(0% - 20%)
6479,6480,F,Ship,4,4,142,10,high,F,7,4624,0,Rating 4 - 5,Loyal,(0% - 20%)
6480,6481,D,Ship,5,4,222,3,medium,F,10,4663,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6481,6482,F,Ship,4,4,186,7,medium,M,9,5418,0,Rating 4 - 5,Loyal,(0% - 20%)
6482,6483,A,Ship,3,2,177,3,medium,M,8,5006,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6483,6484,B,Ship,4,1,251,4,low,M,3,4433,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6484,6485,C,Ship,3,5,240,7,medium,F,9,5525,1,Rating 4 - 5,Loyal,(0% - 20%)
6485,6486,F,Ship,3,4,260,4,medium,M,10,5425,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6486,6487,D,Ship,4,2,206,7,high,M,3,4991,0,Rating 1 - 3,Loyal,(0% - 20%)
6487,6488,F,Ship,4,3,242,2,low,M,3,4811,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6488,6489,A,Ship,3,1,194,3,low,F,1,5566,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6489,6490,B,Ship,5,1,232,3,low,F,10,1014,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6490,6491,C,Ship,6,2,279,4,low,F,10,1990,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6491,6492,F,Ship,6,4,251,4,low,F,10,1568,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6492,6493,D,Ship,6,1,300,5,low,F,10,1787,0,Rating 1 - 3,Loyal,(0% - 20%)
6493,6494,F,Ship,7,3,133,5,low,F,4,1783,1,Rating 1 - 3,Loyal,(0% - 20%)
6494,6495,A,Ship,6,1,283,4,low,M,8,1404,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6495,6496,B,Ship,7,4,296,4,low,F,8,1717,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6496,6497,C,Ship,6,2,261,4,medium,M,8,1891,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6497,6498,F,Ship,6,2,286,4,low,F,3,1959,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6498,6499,D,Ship,6,1,298,4,low,F,1,1735,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6499,6500,F,Ship,6,1,287,4,medium,F,1,1581,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6500,6501,A,Ship,6,5,251,4,medium,F,3,1660,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6501,6502,B,Ship,5,2,231,5,low,F,4,1913,1,Rating 1 - 3,Loyal,(0% - 20%)
6502,6503,C,Ship,5,1,249,5,medium,M,10,1561,0,Rating 1 - 3,Loyal,(0% - 20%)
6503,6504,F,Ship,5,2,244,5,low,M,10,1699,0,Rating 1 - 3,Loyal,(0% - 20%)
6504,6505,D,Ship,7,1,264,4,medium,F,9,1829,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6505,6506,F,Ship,5,1,254,5,medium,M,10,1020,0,Rating 1 - 3,Loyal,(0% - 20%)
6506,6507,A,Ship,4,4,264,6,low,F,6,1758,0,Rating 4 - 5,Loyal,(0% - 20%)
6507,6508,B,Ship,6,4,309,4,low,M,9,1771,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6508,6509,C,Ship,5,1,298,4,low,F,4,1853,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6509,6510,F,Ship,5,5,265,5,medium,M,1,1568,0,Rating 4 - 5,Loyal,(0% - 20%)
6510,6511,D,Ship,6,2,246,4,medium,M,7,1071,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6511,6512,F,Ship,5,2,222,5,low,F,5,1329,0,Rating 1 - 3,Loyal,(0% - 20%)
6512,6513,A,Ship,7,5,250,4,low,M,1,1690,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6513,6514,B,Ship,4,2,240,5,medium,M,7,1711,1,Rating 1 - 3,Loyal,(0% - 20%)
6514,6515,C,Ship,4,1,246,6,low,F,6,1335,1,Rating 1 - 3,Loyal,(0% - 20%)
6515,6516,F,Ship,6,2,293,5,medium,F,4,1281,0,Rating 1 - 3,Loyal,(0% - 20%)
6516,6517,D,Ship,5,5,189,5,low,M,3,5254,1,Rating 4 - 5,Loyal,(0% - 20%)
6517,6518,F,Ship,3,5,270,3,high,F,7,4459,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6518,6519,A,Ship,4,4,266,3,low,M,10,5221,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6519,6520,B,Ship,3,2,270,3,medium,M,9,5873,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6520,6521,C,Ship,3,3,216,8,medium,M,4,5329,1,Rating 1 - 3,Loyal,(0% - 20%)
6521,6522,F,Ship,3,3,147,8,medium,F,7,5822,0,Rating 1 - 3,Loyal,(0% - 20%)
6522,6523,D,Ship,3,5,270,6,medium,F,9,4195,0,Rating 4 - 5,Loyal,(0% - 20%)
6523,6524,F,Ship,3,3,261,8,low,M,10,4145,0,Rating 1 - 3,Loyal,(0% - 20%)
6524,6525,A,Ship,3,1,261,8,medium,F,9,5248,1,Rating 1 - 3,Loyal,(0% - 20%)
6525,6526,B,Ship,4,4,177,6,low,M,6,5451,1,Rating 4 - 5,Loyal,(0% - 20%)
6526,6527,C,Ship,4,2,142,10,high,F,9,4280,1,Rating 1 - 3,Loyal,(0% - 20%)
6527,6528,F,Ship,5,3,222,3,medium,F,10,4597,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6528,6529,D,Ship,4,5,186,7,medium,F,1,4357,0,Rating 4 - 5,Loyal,(0% - 20%)
6529,6530,F,Ship,3,3,177,3,medium,M,10,5374,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6530,6531,A,Ship,4,4,251,4,low,F,1,4252,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6531,6532,B,Ship,3,3,240,7,medium,M,3,4385,0,Rating 1 - 3,Loyal,(0% - 20%)
6532,6533,C,Ship,3,5,260,4,medium,F,8,4162,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6533,6534,F,Ship,4,2,206,7,high,M,7,5479,1,Rating 1 - 3,Loyal,(0% - 20%)
6534,6535,D,Ship,4,5,242,2,low,M,4,5341,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6535,6536,F,Ship,3,2,194,3,low,F,3,5779,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6536,6537,A,Ship,5,2,232,3,low,F,1,1187,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6537,6538,B,Ship,6,4,279,4,low,F,1,1246,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6538,6539,C,Ship,6,3,251,4,low,M,1,1230,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6539,6540,F,Ship,6,2,300,5,low,M,3,1696,0,Rating 1 - 3,Loyal,(0% - 20%)
6540,6541,D,Ship,7,5,133,5,low,F,7,1239,1,Rating 4 - 5,Loyal,(0% - 20%)
6541,6542,F,Ship,6,4,283,4,low,F,10,1512,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6542,6543,A,Ship,7,5,296,4,low,F,2,1823,1,Rating 4 - 5,Not Loyal,(0% - 20%)
6543,6544,B,Ship,6,1,261,4,medium,F,8,1524,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6544,6545,C,Ship,6,3,286,4,low,M,5,1750,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6545,6546,F,Ship,6,5,298,4,low,M,3,1520,0,Rating 4 - 5,Not Loyal,(0% - 20%)
6546,6547,D,Ship,6,3,287,4,medium,F,8,1850,1,Rating 1 - 3,Not Loyal,(0% - 20%)
6547,6548,F,Ship,6,2,251,4,medium,F,6,1864,0,Rating 1 - 3,Not Loyal,(0% - 20%)
6548,6549,A,Ship,5,4,231,5,low,M,10,1247,0,Rating 4 - 5,Loyal,(0% - 20%)
